id,opp,oppBebouwd,hoogte,oppVerhouding,volVerhouding,volNieuw,volNieuwGem
202,5266.367,0.0,0.0,0.0,0.0,0.0,0.0
203,130.6274,64.89,5.1981044,0.49675643,2.5821917,337.305,388.69882
204,226.0215,128.34,5.3700404,0.5678221,3.0492275,689.191,750.2924
205,133.09898,220.46,3.4600017,1.6563613,5.731013,1063.1294,1010.12854
206,183.63052,72.0,8.88,0.3920917,3.481774,639.36,648.90576
207,525.4518,40.41,2.5499876,0.07690525,0.19610743,178.20804,160.5226
208,2071.101,204.93,7.039999,0.09894736,0.69658935,1374.9147,1474.6232
209,476.90097,201.41,5.626647,0.4223309,2.3763065,1133.263,1271.8599
210,289.31375,401.59,6.5138597,1.3880779,9.041744,2615.901,2880.4885
211,892.1789,0.0,0.0,0.0,0.0,0.0,0.0
212,187.14288,241.68,4.6,1.2914196,5.94053,952.09906,1162.5028
213,3127.8909,426.99,10.879999,0.13651052,1.4852344,4386.754,4971.7373
214,572.88763,199.58,4.9054966,0.34837547,1.7089547,979.039,1106.2849
215,2810.9548,0.0,0.0,0.0,0.0,0.0,0.0
216,2842.0886,0.0,0.0,0.0,0.0,0.0,0.0
217,508.9931,195.9,6.5973406,0.3848775,2.539168,1209.8716,1351.352
218,290.87518,90.47,4.0400023,0.31102687,1.2565494,602.54626,532.82654
219,501.8671,138.3,6.4,0.27557096,1.7636542,1162.161,1038.3739
220,252.8744,130.9,5.5989304,0.5176483,2.8982766,1075.0704,944.8181
221,1390.7118,138.07,3.425009,0.099280104,0.34003523,749.93195,665.32294
222,221.40508,150.86,2.6578882,0.6813755,1.81102,701.30646,630.6389
223,1891.5282,414.24,8.969305,0.21899752,1.9642556,3370.2332,3463.8765
224,1277.628,241.12,9.459999,0.18872473,1.7853357,2137.3748,2264.2656
225,1942.9673,0.0,0.0,0.0,0.0,0.0,0.0
226,563.92786,340.64,7.550188,0.6040489,4.5606833,3049.5059,2611.7922
227,103.132454,64.81,9.229996,0.62841517,5.800269,598.196,572.6268
228,1512.678,1115.93,3.9504557,0.73771816,2.9143229,3029.444,4146.633
229,393.6922,109.23,6.0491166,0.27745026,1.6783291,660.74506,746.8056
230,212.63873,101.37,9.029999,0.47672406,4.3048177,915.371,893.9744
231,419.25018,94.62,10.85,0.22568864,2.448722,1026.6271,1073.7439
232,211.32513,130.28,4.4241786,0.6164908,2.7274652,576.38196,727.2694
233,136.75449,131.58,9.710002,0.96216226,9.342597,1277.6421,1292.8246
234,191.5455,0.0,0.0,0.0,0.0,0.0,0.0
235,134.75417,113.46,10.6,0.84197766,8.924964,1202.676,1202.5519
236,1112.0154,213.83,9.346804,0.19229051,1.7973017,1998.6271,2166.973
237,317.85583,63.21,7.880003,0.19886373,1.5670468,735.1422,567.5767
238,51.72976,43.07,10.670002,0.8325962,8.883802,330.60303,440.72086
239,153.06403,56.19,10.849991,0.36710128,3.9830453,609.66095,680.9988
240,31.495026,0.0,0.0,0.0,0.0,0.0,109.5215
241,467.58115,110.81,10.309999,0.2369856,2.4433215,1034.5197,1136.2423
242,101.51771,81.83,7.8109007,0.8060663,6.2961035,849.25867,739.99335
243,332.50632,0.0,0.0,0.0,0.0,0.0,64.58543
244,164.98976,155.75,9.350003,0.943998,8.826385,1456.2631,1486.7518
245,103.27024,84.51,7.963578,0.8183384,6.516902,673.002,749.11255
246,296.74487,188.39,6.371989,0.6348551,4.0452895,1525.4042,1321.5385
247,359.9881,0.0,0.0,0.0,0.0,0.0,32.292713
248,425.36026,162.45,9.78,0.38191155,3.735095,1588.761,1704.7842
249,131.12578,74.05,8.46,0.564725,4.777573,626.463,638.4519
250,287.1454,160.34,10.05,0.55839306,5.6118507,1503.4856,1687.9542
251,428.06964,107.66,9.719998,0.25150114,2.4445908,1371.4403,1135.76
252,134.49106,88.28,9.279996,0.6564005,6.091394,819.23804,821.5134
253,124.08853,76.27,9.529999,0.6146418,5.8575354,936.9457,770.66125
254,2440.5215,0.0,0.0,0.0,0.0,0.0,8.993997
255,360.9281,0.0,0.0,0.0,0.0,0.0,32.292713
256,160.6739,68.98,8.539997,0.4293168,3.6663642,589.08905,601.8364
257,144.83348,159.71,6.2099996,1.1027147,6.847858,1252.0067,1129.5559
258,394.01495,399.66,11.336554,1.014327,11.498973,4530.767,4617.1436
259,276.6561,0.0,0.0,0.0,0.0,1303.2788,536.64417
260,725.7482,0.0,0.0,0.0,0.0,0.0,160.41898
261,317.31567,123.92,8.470247,0.39052594,3.3078513,1049.633,1181.0404
262,213.28159,156.76,2.561744,0.7349908,1.8828582,401.57898,479.4107
263,285.91837,123.4,7.9227796,0.43159172,3.4194062,977.671,1086.0227
264,309.3947,261.09,11.320001,0.8438735,9.552648,3559.8835,3048.9375
265,1320.0719,39.92,0.0,0.030240776,0.0,262.1569,262.15692
266,1730.4791,361.53,6.5500016,0.20891902,1.3684199,2877.1196,2572.0693
267,3112.9385,0.0,0.0,0.0,0.0,0.0,0.0
268,115.15055,13.86,2.0100288,0.12036416,0.24193545,124.49118,53.415234
269,753.21893,110.44,5.379301,0.14662404,0.78873485,594.09,733.80566
270,2171.0088,0.0,0.0,0.0,0.0,0.0,0.0
271,2281.0725,245.83,5.3311234,0.10776948,0.5745324,1210.77,1501.2164
272,478.12573,0.0,0.0,0.0,0.0,0.0,32.292713
273,1421.1633,0.0,0.0,0.0,0.0,0.0,450.88712
274,390.0391,133.86,0.0,0.34319636,0.0,324.9852,324.9852
275,212.50558,0.0,0.0,0.0,0.0,0.0,87.44196
276,268.7633,137.77,9.027611,0.5126072,4.6276183,1243.734,1300.5289
277,48.423367,0.0,0.0,0.0,0.0,0.0,0.0
278,97.95245,119.37,3.3199966,1.2186525,4.0459223,396.308,429.83862
