id,opp,oppBebouwd,hoogte,oppVerhouding,volVerhouding,zone,zoneId,type,typeId,mobi,volume,volNieuw,volNieuwGem
10240,51.75,40.91,9.49,0.7905314,7.502143,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8011.0,388.2359,388.2359,402.79245
10241,821.28,89.91,1.82,0.109475456,0.19924533,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8004.0,163.63622,84.84481,315.70374
10242,177.5,74.51,7.01,0.41977465,2.9426205,MOEIE,16,woonvernieuwingsgebied,2,7934.0,522.3151,393.3612,621.6864
10243,189.31,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7964.0,0.0,0.0,83.83873
10244,250.4,68.91,7.99,0.2751997,2.1988456,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7821.0,550.59094,787.6382,630.94073
10245,470.85,144.22,3.407553,0.30629712,1.0437237,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7818.0,491.4373,833.6078,768.1766
10246,207.28,113.01,7.3482876,0.5452046,4.00632,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7781.0,830.43,830.43,907.5962
10247,428.77,0.0,0.0,0.0,0.0,,0,bedrijventerrein,4,6184.0,0.0,0.0,140.48969
10248,242.85,105.53,8.67,0.43454805,3.7675316,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8018.0,914.94507,914.94507,922.3379
10249,22.02,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7995.0,0.0,0.0,79.30491
10250,19.64,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7898.0,0.0,0.0,93.12936
10251,502.99,502.99,7.42,1.0,7.42,VROMBOUTSTRAAT,8,landbouwgebied,5,7246.0,3732.1858,4427.1606,3875.2512
10252,944.73,128.57,10.24,0.1360918,1.3935801,GALGENAKKER,22,woonuitbreidingsgebied,3,7113.0,1316.5569,1529.8475,1529.9475
10253,39.93,61.33,11.11,1.5359379,17.06427,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7940.0,681.3763,891.469,696.78357
10254,128.3,80.84,9.34,0.6300857,5.8850007,WARME LANDEN,26,woonuitbreidingsgebied,3,7650.0,755.0456,755.0456,752.973
10255,2871.95,0.0,0.0,0.0,0.0,POKMOERE,4,landbouwgebied,5,7278.0,0.0,0.0,3.428711
10256,904.17,162.0,13.33,0.17916985,2.388334,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8028.0,2159.46,2570.7354,2225.5547
10257,485.12,144.71,1.8160514,0.29829735,0.5417233,ZANDVLEUGE,21,woongebied,1,7485.0,262.8008,604.9713,506.7136
10258,216.23,58.29,8.61,0.26957408,2.3210328,MOEIE,16,woonvernieuwingsgebied,2,7652.0,501.8769,501.8769,552.3005
10259,234.92,35.48,7.91,0.15103014,1.1946484,MOEIE,16,woonvernieuwingsgebied,2,7771.0,280.6468,280.6468,332.421
10260,811.69,292.54,6.22,0.36040854,2.241741,GALGENAKKER,22,woongebied,1,6634.0,1819.5988,2340.0574,2002.7043
10261,238.19,112.56,2.89,0.4725639,1.3657097,DE WAAI,13,buitengebied,6,5226.0,325.2984,165.66954,406.74783
10262,406.29,119.41,7.4214587,0.29390338,2.1811917,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8001.0,886.1964,886.1964,1013.738
10263,140.62,96.31,11.65,0.68489546,7.979032,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7971.0,1122.0115,1332.1041,1136.3639
10264,234.57,99.84,10.1,0.42562985,4.2988615,MOLENSTRAAT,27,woongebied,1,7778.0,1008.384,1008.384,1049.9325
10265,553.42,134.72,7.0628705,0.24343176,1.7193271,POKMOERE,4,buitengebied,6,7333.0,951.50995,1228.5509,1048.8958
10266,112.55,101.06,11.22,0.89791197,10.074573,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8045.0,1133.8932,1394.1008,1141.1494
10267,940.92,170.54,5.650281,0.18124814,1.0241029,POKMOERE,4,buitengebied,6,7426.0,963.5989,1240.6398,1066.7194
10268,5380.12,0.0,0.0,0.0,0.0,,0,bedrijventerrein,4,6261.0,0.0,0.0,0.0
10269,4953.1,37.68,0.0,0.007607357,0.0,BOTERHOEK,14,landbouwgebied,5,4717.0,0.0,163.0906,136.24434
10270,82.87,94.01,12.7111635,1.1344274,14.419893,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,1194.9766,1066.0226,1208.5111
10271,229.12,59.06,8.002424,0.25776887,2.0627759,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8033.0,472.6232,383.61044,493.13025
10272,5087.87,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI,18,woonvernieuwingsgebied,2,7107.0,0.0,0.0,0.0
10273,342.41,124.28,7.8713713,0.36295667,2.8569667,MOLENSTRAAT,27,woongebied,1,7912.0,978.254,978.254,1102.19
10274,43.15,58.75,4.26,1.3615295,5.800116,KRUISKENS,11,buitengebied,6,5508.0,250.27501,250.27501,288.56326
10275,162.31,98.64,7.2407765,0.607726,4.400408,ZUIDMOERSTRAAT GENTSESTEENWEG,19,bedrijventerrein,4,8063.0,714.23016,472.26074,738.0483
10276,1911.12,374.03,8.21,0.19571246,1.6067994,BALGERHOEK,20,bedrijventerrein,4,6037.0,3070.7864,3070.7864,2793.965
10277,255.05,87.83,5.9241066,0.34436384,2.0400481,GALGENAKKER,22,woonuitbreidingsgebied,3,6952.0,520.3143,653.81226,587.6279
10278,553.05,173.02,5.4741406,0.31284696,1.7125683,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7529.0,947.13586,803.5158,1077.4707
10279,117.36,68.16,5.86,0.5807771,3.403354,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,399.41763,399.41763,498.3958
10280,5441.48,0.0,0.0,0.0,0.0,VROMBAUT,9,landbouwgebied,5,7432.0,0.0,0.0,1.0791483
10281,151.52,151.52,7.45,1.0,7.45,ST JANSDREEF,23,woongebied,1,7246.0,1128.824,1128.824,1217.7495
10282,147.2,90.57,9.96,0.61528534,6.128242,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8022.0,902.0772,902.0772,916.7526
10283,91.92,91.92,11.63,1.0,11.629999,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8018.0,1069.0295,940.0756,1086.2834
10284,182.0,0.0,0.0,0.0,0.0,GALGENAKKER,22,woongebied,1,6967.0,0.0,0.0,20.899506
10285,886.61,179.28,5.65,0.20220841,1.1424775,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7787.0,1012.932,869.31195,1122.0258
10286,343.79,446.72,11.82,1.2993978,15.358883,EEKLO CENTRUM,17,woonvernieuwingsgebied,2,8033.0,5280.2305,5280.2305,5170.46
10287,5026.22,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,5029.0,0.0,0.0,0.5078347
10288,163.45,68.37,8.19,0.4182931,3.4258204,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8011.0,559.9503,430.9964,572.0126
10289,11.06,11.06,2.77,1.0,2.77,EEKLO CENTRUM,17,woongebied,1,8033.0,30.636202,-58.37655,164.38065
10290,443.21,132.21,8.0769825,0.29830104,2.4093723,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7650.0,1067.8579,987.22455,1182.561
10291,29.95,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8065.0,0.0,0.0,79.08193
10292,17.16,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7940.0,0.0,0.0,78.93328
10293,737.07,737.07,4.72,1.0,4.72,MOERSTRAAT,15,buitengebied,6,4975.0,3478.9702,3138.1245,3940.7476
10294,279.2,80.07,5.3157525,0.28678367,1.5244709,GALGENAKKER,22,woongebied,1,7019.0,425.6323,670.4543,543.6994
10295,151.92,76.5,8.91,0.5035545,4.4866705,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7835.0,681.615,891.70764,723.3879
10296,822.05,42.67,0.0,0.051906817,0.0,DE WAAI,13,buitengebied,6,5820.0,0.0,262.1569,262.16876
10297,593.67,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,5029.0,0.0,0.0,0.0
10298,16.38,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7940.0,0.0,0.0,76.10893
10299,205.49,106.84,1.3903407,0.5199279,0.72287697,MOEIE,16,woonuitbreidingsgebied,3,7457.0,148.54399,148.54399,148.5357
10300,467.04,161.62,7.047859,0.34605172,2.4389236,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7883.0,1139.075,1139.075,1269.4493
10301,69.65,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,0.0,0.0,78.04138
10302,1771.56,722.47,6.4949384,0.4078157,2.6487377,MOERSTRAAT,15,landbouwgebied,5,4975.0,4692.398,4272.889,4792.561
10303,120.15,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7995.0,0.0,0.0,79.67653
10304,282.75,168.51,7.85,0.5959681,4.67835,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7869.0,1322.8035,1647.7887,1444.275
10305,42.99,14.72,4.51,0.3424052,1.5442476,VROMBOUTSTRAAT,8,landbouwgebied,5,6187.0,66.38721,66.38721,82.59141
10306,380.47,141.68,5.5656056,0.3723815,2.0725286,MOLENSTRAAT,27,woongebied,1,7526.0,788.535,788.535,951.5639
10307,640.65,158.63,6.851869,0.2476079,1.6965768,GALGENAKKER,22,woongebied,1,7047.0,1086.912,1470.8468,1222.4205
10308,52.57,59.34,10.11,1.1287807,11.411972,MOEIE,16,woonvernieuwingsgebied,2,7853.0,599.92737,599.92737,639.57074
10309,626.52,225.32,5.15,0.35963735,1.8521324,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7850.0,1160.3981,992.47766,1274.3839
10310,787.59,231.66,5.742362,0.2941378,1.6890458,MOLENSTRAAT,27,woongebied,1,7763.0,1330.2756,1186.6556,1439.438
10311,169.67,66.05,8.61,0.38928512,3.3517447,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7752.0,568.6905,568.6905,608.41986
10312,212.28,122.28,2.5484872,0.5760316,1.4680092,ZANDVLEUGE,21,woongebied,1,7485.0,311.629,596.6388,542.9229
10313,238.83,133.87,3.5925636,0.5605242,2.0137188,ZANDVLEUGE,21,woongebied,1,7379.0,480.93646,765.9463,710.6693
10314,79.81,79.81,10.32,1.0,10.32,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7901.0,823.63916,823.63916,839.3488
10315,141.47,326.84,10.73,2.310313,24.789658,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8069.0,3506.993,3506.993,3521.7312
10316,413.98,110.38,9.025098,0.26663122,2.4063728,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8031.0,996.19025,888.25885,1063.7885
10317,857.87,114.87,6.4134736,0.13390142,0.8587732,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7550.0,736.71576,1120.6506,868.8769
10318,911.15,222.29,5.522172,0.2439664,1.3472245,OOSTVELDSTRAAT,2,landbouwgebied,5,7133.0,1227.5236,1056.0289,1276.8854
10319,250.19,0.0,0.0,0.0,0.0,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7749.0,0.0,0.0,19.549204
10320,394.61,100.93,6.5484047,0.25577152,1.6748955,ZANDVLEUGE,21,woongebied,1,7508.0,660.9305,1003.10095,825.48
10321,4908.43,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,5507.0,0.0,0.0,0.65548825
10322,1152.65,226.05,5.554401,0.1961133,1.0892919,GALGENAKKER,22,woongebied,1,6990.0,1255.5724,1255.5724,1385.8601
10323,902.24,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI WEST,1,bedrijventerrein,4,6406.0,0.0,0.0,905.2393
10324,830.92,153.02,6.1,0.18415733,1.1233597,OOSTVELDSTRAAT,2,landbouwgebied,5,6735.0,933.422,933.422,981.9479
10325,269.32,99.48,4.4922357,0.36937472,1.6593182,GALGENAKKER,22,woongebied,1,7009.0,446.8876,691.7096,608.5612
10326,480.43,199.82,10.11,0.4159191,4.2049417,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7923.0,2020.1802,2345.1653,2081.2153
10327,58.34,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7971.0,0.0,0.0,82.42656
10328,23.1,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7923.0,0.0,0.0,79.08193
10329,2080.11,0.0,0.0,0.0,0.0,ZANDVLEUGE,21,woongebied,1,7169.0,0.0,0.0,3.761299
10330,381.14,108.3,6.711996,0.28414756,1.9071972,ZANDVLEUGE,21,woongebied,1,7777.0,726.9092,726.9092,858.9719
10331,144.75,130.84,12.14,0.90390325,10.973386,EEKLO CENTRUM,17,woongebied,1,7998.0,1588.3976,1873.4073,1618.2051
10332,163.92,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,bedrijventerrein,4,7970.0,0.0,0.0,100.21067
10333,1201.77,173.31,0.0,0.14421228,0.0,BALGERHOEK,20,woongebied,1,6212.0,0.0,383.93484,383.94873
10334,989.41,113.64,7.54,0.11485633,0.86601675,MOLENSTRAAT,27,woongebied,1,7523.0,856.8456,1240.7804,994.3934
10335,11476.98,0.0,0.0,0.0,0.0,BUS,10,landbouwgebied,5,6033.0,0.0,0.0,0.5395743
10336,962.16,172.77,8.006765,0.17956474,1.4377327,OOSTVELDSTRAAT,2,landbouwgebied,5,7133.0,1383.3289,1211.8342,1280.6876
10337,927.2,0.0,0.0,0.0,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,6813.0,0.0,186.89714,186.8821
10338,967.82,0.0,0.0,0.0,0.0,BALGERHOEK,20,woongebied,1,6111.0,0.0,0.0,81.8124
10339,866.82,1099.93,10.57,1.2689255,13.412543,ZUIDMOERSTRAAT GENTSESTEENWEG,19,bedrijventerrein,4,8075.0,11626.261,9634.236,11040.029
10340,35.74,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8060.0,0.0,0.0,74.91973
10341,557.65,98.6,4.12,0.17681341,0.7284712,ZANDVLEUGE,21,woongebied,1,7397.0,406.232,406.232,501.3309
10342,452.88,94.86,8.34,0.20945945,1.746892,GALGENAKKER,22,woonuitbreidingsgebied,3,6941.0,791.13245,924.63043,818.8726
10343,155.67,83.09,7.132514,0.53375727,3.8070314,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8001.0,592.64056,783.55975,685.4359
10344,236.9,124.65,8.956065,0.5261714,4.712425,MOLENSTRAAT,27,woongebied,1,7910.0,1116.3735,1116.3735,1144.5865
10345,561.04,177.48,10.54,0.31634107,3.334235,WARME LANDEN,26,woonuitbreidingsgebied,3,7471.0,1870.6392,2083.9297,1930.6573
10346,1393.31,232.18,8.83598,0.16663915,1.4724202,WARME LANDEN,26,bedrijventerrein,4,7552.0,2051.5378,2478.5115,2150.8867
10347,144.57,91.26,12.04,0.6312513,7.600265,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8028.0,1098.7704,1308.863,1115.6531
10348,208.54,163.35,8.508849,0.783303,6.665007,EEKLO CENTRUM,17,woongebied,1,8033.0,1389.9205,1674.9303,1419.5557
10349,199.69,0.0,0.0,0.0,0.0,GALGENAKKER,22,bedrijventerrein,4,6275.0,0.0,0.0,87.755844
10350,376.29,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4925.0,0.0,0.0,4.199315
10351,2804.43,99.03,8.0,0.03531199,0.28249592,ZUIDMOERSTRAAT GENTSESTEENWEG,19,bedrijventerrein,4,7700.0,792.24,4146.1406,528.0747
10352,125.07,74.96,8.32,0.5993444,4.986545,MOLENSTRAAT,27,woongebied,1,7781.0,623.6672,623.6672,663.584
10353,1288.64,414.82,2.8772478,0.32190526,0.92620116,ZUIDMOERSTRAAT GENTSESTEENWEG,19,bedrijventerrein,4,8078.0,1193.5399,2031.9858,1535.2968
10354,4733.1,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7773.0,0.0,0.0,13.129366
10355,183.88,84.85,5.990548,0.46144223,2.7642918,MOLENSTRAAT,27,woongebied,1,7865.0,508.298,508.298,559.77625
10356,2213.27,452.1,5.3166275,0.20426789,1.0860163,OOSTVELDSTRAAT,2,landbouwgebied,5,7038.0,2403.6472,3060.8062,2602.1924
10357,241.78,0.0,0.0,0.0,0.0,MOEIE,16,woonvernieuwingsgebied,2,7804.0,0.0,0.0,96.845604
10358,1145.13,397.85,3.5456302,0.34742782,1.2318505,GALGENAKKER,22,woongebied,1,6354.0,1410.629,1931.0876,1799.367
10359,825.35,217.58,10.08,0.2636215,2.6573045,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7910.0,2193.2063,2604.482,2259.8088
10360,20.23,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7898.0,0.0,0.0,93.72395
10361,295.12,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI,18,bedrijventerrein,4,7360.0,0.0,0.0,84.10469
10362,2683.88,0.0,0.0,0.0,0.0,OOSTVELD,7,buitengebied,6,6875.0,0.0,0.0,1.6181844
10363,660.69,134.94,7.1288733,0.20424102,1.4560084,GALGENAKKER,22,woonuitbreidingsgebied,3,7110.0,961.9702,1175.2609,1012.3813
10364,172.15,111.59,10.39,0.64821374,6.734941,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7821.0,1159.42,1419.6277,1202.53
10365,6458.73,0.0,0.0,0.0,0.0,OOSTVELD,7,landbouwgebied,5,7239.0,0.0,0.0,1.0791483
10366,2516.45,426.62,7.973663,0.16953248,1.3517948,BOTERHOEK,14,buitengebied,6,4968.0,3401.724,3056.5125,3695.8071
10367,91.73,85.31,9.055018,0.9300119,8.421275,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7924.0,772.4836,643.52966,786.1514
10368,174.68,88.43,10.31,0.50624,5.2193346,MOLENSTRAAT,27,woongebied,1,7900.0,911.7133,822.70056,933.2732
10369,4364.58,0.0,0.0,0.0,0.0,DE WAAI,13,landbouwgebied,5,5443.0,0.0,0.0,1.1092877
10370,90.87,75.49,9.97,0.8307472,8.28255,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7923.0,752.6353,663.62256,772.4613
10371,2120.77,1727.58,5.722292,0.81460035,4.661381,VELDEKEN,6,landbouwgebied,5,6714.0,9885.717,9885.717,10083.492
10372,30.82,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7850.0,0.0,0.0,93.35233
10373,434.71,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8041.0,0.0,548.97614,74.1671
10374,602.21,148.02,5.47,0.24579465,1.3444967,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7850.0,809.6694,641.7489,926.6893
10375,2989.85,0.0,0.0,0.0,0.0,VROMBAUT,9,landbouwgebied,5,7494.0,0.0,0.0,3.3782887
10376,167.86,88.94,9.64,0.5298463,5.1077185,MOLENSTRAAT,27,woongebied,1,7743.0,857.38165,768.3689,897.659
10377,209.01,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7971.0,0.0,0.0,78.78463
10378,254.14,245.11,7.9525013,0.9644684,7.669936,MOLENSTRAAT,27,woongebied,1,7865.0,1949.2375,1949.2375,2080.6848
10379,267.75,134.18,8.35,0.5011391,4.1845117,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8021.0,1120.403,1039.7695,1200.4497
10380,3008.61,405.13,7.8165717,0.13465686,1.0525551,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7677.0,3166.7278,4897.211,3776.0107
10381,83.21,0.0,0.0,0.0,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7918.0,0.0,465.46637,50.084393
10382,5256.3,0.0,0.0,0.0,0.0,WARME LANDEN,26,woonuitbreidingsgebied,3,7387.0,0.0,0.0,813.6487
10383,1366.21,276.05,6.4,0.20205532,1.2931541,MOLENSTRAAT,27,woongebied,1,7508.0,1766.72,1601.4996,1954.6572
10384,4645.34,0.0,0.0,0.0,0.0,DE WAAI,13,landbouwgebied,5,5443.0,0.0,0.0,0.65548825
10385,111.66,86.7,10.07,0.7764642,7.8189945,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7912.0,873.069,744.11505,890.7905
10386,271.41,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7898.0,0.0,0.0,8.069955
10387,145.88,14.54,8.74,0.09967096,0.87112415,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8045.0,127.0796,337.17227,141.11241
10388,11679.89,73.45,2.1925213,0.0062885867,0.01378786,DE WAAI,13,landbouwgebied,5,5548.0,161.04068,323.51227,165.3005
10389,702.06,127.43,9.39,0.1815087,1.7043668,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7505.0,1196.5677,1580.5026,1250.9124
10390,11086.98,0.0,0.0,0.0,0.0,POKMOERE,4,woonvernieuwingsgebied,2,7601.0,0.0,0.0,2.2041106
10391,73.88,62.06,9.09,0.8400109,7.6356993,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8028.0,564.1254,774.21814,578.2142
10392,460.77,84.88,0.0,0.18421338,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7724.0,0.0,244.82199,244.83157
10393,99.07,65.44,8.82,0.6605431,5.8259897,MOLENSTRAAT,27,woongebied,1,7853.0,577.1808,768.1,618.43286
10394,685.92,153.46,6.640339,0.22372873,1.4856346,GALGENAKKER,22,woongebied,1,7026.0,1019.0264,875.4064,1153.3395
10395,662.0,145.88,7.2227035,0.22036254,1.5916134,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7569.0,1053.6481,1437.5829,1185.5157
10396,29529.12,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4918.0,0.0,0.0,0.7300122
10397,2864.09,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,7080.0,0.0,0.0,0.7563326
10398,210.1,75.09,4.2648783,0.35740122,1.5242727,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8001.0,320.2497,231.23694,452.9402
10399,6448.56,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,7064.0,0.0,0.0,0.82523113
10400,331.32,210.02,7.1859326,0.63388866,4.5550814,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8045.0,1509.1896,1401.2582,1622.0597
10401,789.09,0.0,0.0,0.0,0.0,BALGERHOEK,20,woongebied,1,6029.0,0.0,681.78064,79.22175
10402,246.98,751.47,7.31,3.042635,22.241663,VROMBOUTSTRAAT,8,buitengebied,6,7246.0,5493.2456,5493.2456,5531.3
10403,377.8,143.18,7.511514,0.3789836,2.8467405,GALGENAKKER,22,woonuitbreidingsgebied,3,7048.0,1075.4985,1341.8345,1207.4677
10404,3335.23,249.6,5.576883,0.07483742,0.41735953,HOGE BOSSTRAAT,3,landbouwgebied,5,7533.0,1391.99,1584.108,1446.5869
10405,141.15,70.81,10.68,0.5016649,5.3577814,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonuitbreidingsgebied,3,7857.0,756.2508,756.2508,762.2562
10406,2366.2,187.46,6.3725367,0.07922408,0.5048584,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8031.0,1194.5958,1094.8158,1399.2535
10407,219.23,133.22,10.16,0.60767233,6.1739507,MOLENSTRAAT,27,woongebied,1,7980.0,1353.5151,1203.494,1382.2701
10408,1515.33,236.43,13.7,0.15602542,2.1375482,ST JANSDREEF,23,woongebied,1,7220.0,3239.0908,3356.1196,3277.163
10409,638.96,100.59,7.72,0.15742768,1.2153417,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7550.0,776.55475,1160.4896,910.2464
10410,7665.66,0.0,0.0,0.0,0.0,KRUISKENS,11,landbouwgebied,5,6864.0,0.0,0.0,0.41261572
10411,774.15,164.22,3.0604458,0.21212943,0.64921063,POKMOERE,4,landbouwgebied,5,7406.0,502.58643,857.3331,703.1356
10412,629.24,635.96,7.83,1.0106796,7.913621,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8008.0,4979.567,3397.9087,5371.3545
10413,343.5,184.05,11.77,0.53580785,6.3064585,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7923.0,2166.2686,2491.2537,2231.7495
10414,4433.96,0.0,0.0,0.0,0.0,WARME LANDEN,26,woonuitbreidingsgebied,3,7539.0,0.0,1316.1864,217.1663
10415,2261.36,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,5226.0,0.0,0.0,0.60506606
10416,397.11,134.22,7.220511,0.337992,2.440475,MOLENSTRAAT,27,woongebied,1,7837.0,969.13696,969.13696,1099.6909
10417,687.36,181.66,9.47,0.26428655,2.5027938,MOLENSTRAAT,27,woongebied,1,7706.0,1720.3203,2104.2551,1778.2628
10418,160.59,89.43,10.76,0.556884,5.992072,MOLENSTRAAT,27,woongebied,1,7896.0,962.26685,962.26685,1002.0534
10419,980.94,0.0,0.0,0.0,0.0,GALGENAKKER,22,bedrijventerrein,4,6694.0,0.0,0.0,531.18726
10420,143.78,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8023.0,0.0,0.0,77.818405
10421,261.35,82.61,7.98,0.31608954,2.5223944,GALGENAKKER,22,woonuitbreidingsgebied,3,6869.0,659.2278,659.2278,725.5053
10422,348.15,108.81,5.852638,0.3125377,1.82917,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7257.0,636.8255,636.8255,799.6127
10423,2394.11,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5793.0,0.0,0.0,0.7059104
10424,3654.51,366.21,7.535427,0.10020769,0.7551077,BALGERHOEK,20,woongebied,1,6168.0,2759.5486,2624.5964,3023.0225
10425,2195.71,0.0,0.0,0.0,0.0,BOTERHOEK,14,buitengebied,6,4871.0,0.0,0.0,0.0
10426,268.04,90.17,1.57,0.336405,0.52815586,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7610.0,141.5669,386.3889,315.27225
10427,243.93,90.88,11.99,0.3725659,4.467065,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonuitbreidingsgebied,3,8001.0,1089.6511,1089.6511,1068.8448
