shapeid,OIDN,oppPerceel,oppBebouwd,volume,hoogte,woongebied,woonvernie,woonuitbre,industrie,landbouw,zone,zoneId,Mobiscore,X,Y
"40","979751",216.23,133.990000,903.721000,6.745,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7661",92934.9325490000,208988.1028200000
"41","986108",4319.59,0.000000,0.000000,,,,,,Grasland,SINT-JANS VELD,"12","6936",94116.5685130000,210213.6033500000
"42","978364",191.93,93.490000,814.298000,8.710,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7661",92959.4961290000,208973.9459400000
"43","986000",6510.19,0.000000,0.000000,,,,,,Grasland,SINT-JANS VELD,"12","6810",93017.6941310000,210170.5529900000
"44","982442",1460.03,349.870000,1248.219000,3.568,,,,,,SINT-JANS VELD,"12","6841",91954.4703700000,210017.6936600000
"45","1447937",105.82,82.150000,860.111000,10.470,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8029",94449.2391490000,208092.8818200000
"46","1071636",248.09,85.300000,500.711000,5.870,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7840",93293.6597990000,208975.6156000000
"47","983100",10018.42,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,Grasland,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7689",94410.4232860000,207470.2574200000
"48","980441",313.88,145.930000,1160.062000,7.949,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7795",93119.0054930000,208891.8136700000
"49","979841",208.96,110.580000,1143.397000,10.340,MOEIE,MOEIE,,,,MOEIE,"16","7571",93057.0502500000,208455.0182100000
"50","978516",1235.12,0.000000,0.000000,,GALGENAKKER,,vrijgeven voor 2007,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,GALGENAKKER,"22","7113",91994.7235210000,209042.2785700000
"51","975888",7062.39,0.000000,0.000000,,,,,,Grasland,SINT-JANS VELD,"12","5997",92678.0319520000,210544.2888100000
"52","977547",395.78,233.670000,1330.225000,5.693,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7875",93497.3855960000,209024.9776600000
"53","981389",712.53,148.490000,648.833000,4.370,GALGENAKKER,,,,,GALGENAKKER,"22","6979",91834.7273120000,208889.5106100000
"54","986737",9040.14,0.000000,0.000000,,,,,,Grasland,MOERSTRAAT,"15","4980",93819.0575010000,211615.4249500000
"55","980951",117.20,67.190000,746.481000,11.110,MOEIE,MOEIE,,,,MOEIE,"16","7600",92999.8557800000,208520.3894400000
"56","979506",1204.63,352.940000,1730.213000,4.902,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VELDEKEN,"6","7368",93652.2155780000,207458.7249100000
"57","982383",1148.66,0.000000,0.000000,,,,,,Aardappelen,VELDEKEN,"6","6143",92013.2242000000,207207.0069600000
"58","985521",846.92,242.610000,1747.093000,7.201,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7923",94710.3926870000,208905.7317700000
"59","973984",26.16,12.650000,55.913000,4.420,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7931",93504.7481080000,208947.6571700000
"60","977537",706.62,239.230000,1707.665000,7.138,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7523",93132.7164010000,209449.9235200000
"61","984179",191.31,92.280000,704.394000,7.633,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8021",94778.5802840000,208008.1511700000
"62","983651",6981.97,0.000000,0.000000,,,,,,Voedergewassen,OOSTVELD,"7","6744",96261.6014940000,207741.9172800000
"63","977994",438.24,168.260000,1266.336000,7.526,ST JANSDREEF,,,,,ST JANSDREEF,"23","7429",93088.9728530000,209428.8941500000
"64","984344",161.20,72.130000,752.316000,10.430,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,infrastructuur,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8001",94765.0511700000,207780.0916300000
"65","974411",1101.42,363.620000,5450.664000,14.990,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7998",93667.0143120000,208794.0017100000
"66","985634",249.77,79.190000,780.813000,9.860,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7918",94635.4150820000,209049.5895400000
"67","985725",84.82,54.720000,420.037000,7.676,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7923",94606.8083870000,208982.7579700000
"68","976078",19530.11,0.000000,0.000000,,BALGERHOEK,,,,Grasland,BALGERHOEK,"20","6029",91372.0036720000,210898.0072200000
"69","977229",107.67,55.530000,486.443000,8.760,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7910",94506.6271650000,208894.6234100000
"70","981770",234.69,234.690000,1354.161000,5.770,GALGENAKKER,,,,,GALGENAKKER,"22","7113",91930.4237490000,209052.2806000000
"71","975756",3581.64,0.000000,0.000000,,GALGENAKKER,,geen uitspraak,,Voedergewassen,GALGENAKKER,"22","7048",92163.3887960000,209645.2261100000
"72","980481",1178.75,205.180000,1518.332000,7.400,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7823",94079.3206180000,207670.7461500000
"73","986891",33502.33,0.000000,0.000000,,,,,,Aardappelen,MOERSTRAAT,"15","4714",93443.3520150000,212193.3141900000
"74","981539",58.74,65.500000,656.310000,10.020,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8060",94344.2446130000,208118.5336900000
"75","975586",393.54,76.800000,604.416000,7.870,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","7048",91957.6163470000,209511.4622000000
"76","986872",2669.27,0.000000,0.000000,,,,,,Aardappelen,MOERSTRAAT,"15","4881",92831.5300670000,212312.2620100000
"77","980529",1175.61,244.710000,2062.905000,8.430,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","7250",92216.5700240000,209403.5263800000
"78","980818",121.33,83.880000,822.024000,9.800,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8008",94139.0623200000,207831.8377200000
"79","984983",675.70,144.830000,995.379000,6.873,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7635",95266.4408210000,208843.5997000000
"80","977124",794.51,153.080000,1059.634000,6.922,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7865",93725.0700290000,209347.4813300000
"81","978701",5528.84,4661.430000,73074.197000,15.676,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7939",93858.8447320000,208107.1561500000
"82","984390",145.67,121.350000,1353.053000,11.150,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8029",94603.5831780000,208251.0786800000
"83","985857",2731.46,0.000000,0.000000,,ZANDVLEUGE,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,ZANDVLEUGE,"21","7154",95219.8230300000,209612.0175100000
"84","981522",1910.31,0.000000,0.000000,,,,,,Grasland,SINT-JANS VELD,"12","5479",92248.8879610000,211038.7519000000
"85","981536",78.50,63.500000,464.760000,7.319,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8060",94335.6565330000,208102.9509500000
"86","977518",332.77,80.110000,497.483000,6.210,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7526",93719.4998720000,209501.8960900000
"87","979617",344.64,108.860000,679.619000,6.243,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7869",93732.7397600000,207969.4958200000
"88","1071607",200.20,103.900000,555.507000,5.347,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7853",93285.7659480000,208862.0837900000
"89","985550",117.83,71.240000,765.830000,10.750,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7916",94631.8582980000,208824.3532900000
"90","982482",167.10,102.260000,866.205000,8.471,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7821",93542.2310200000,207803.0539900000
"91","977837",160.26,95.230000,1032.293000,10.840,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8013",93956.1744710000,208930.2685000000
"92","985199",642.42,120.530000,824.282000,6.839,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7635",95226.3805970000,208624.1703700000
"93","977629",692.59,135.240000,695.530000,5.143,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7763",93424.3181020000,209372.6007300000
"94","984059",124.00,74.630000,615.698000,8.250,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7937",94969.7305740000,207764.5253700000
"95","979327",5195.11,0.000000,0.000000,,,,,,Grasland,VELDEKEN,"6","7104",93824.2027140000,207347.1363700000
"96","976868",32.17,21.570000,57.161000,2.650,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7923",94483.8199790000,209045.4408200000
"97","975246",921.87,0.000000,0.000000,,WARME LANDEN,WARME LANDEN,,,,WARME LANDEN,"26","7176",92388.9893930000,209610.9056700000
"98","984997",327.91,83.650000,787.147000,9.410,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7570",95238.5410550000,209109.3227500000
"99","974907",265.37,89.880000,912.282000,10.150,,,,,,BOTERHOEK,"14","5947",90407.1038190000,211104.0659600000
"100","974718",1918.08,311.550000,2498.631000,8.020,WARME LANDEN,WARME LANDEN,bebouwd,,Grasland,WARME LANDEN,"26","7299",92345.8270430000,209260.4702800000
"101","982529",266.16,106.730000,697.927000,6.539,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7661",92998.7528170000,208971.6017600000
"102","973899",11.63,0.000000,0.000000,,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7984",93838.0549620000,209006.8327600000
"103","975481",6138.81,0.000000,0.000000,,BALGERHOEK,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,BALGERHOEK,"20","5941",91666.7401180000,210867.3660300000
"104","981795",1058.34,222.210000,1325.232000,5.964,GALGENAKKER,,,,Aardappelen,GALGENAKKER,"22","7024",91902.3744710000,208837.6254600000
"105","977131",189.97,79.810000,688.760000,8.630,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7781",93821.7473840000,209498.3383800000
"106","980056",341.93,124.390000,1052.529000,8.462,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8018",93721.7835760000,208407.6294900000
"107","976065",14509.06,0.000000,0.000000,,,,,,Grasland,SINT-JANS VELD,"12","6783",92756.3014880000,210166.4520200000
"108","982139",83.52,83.520000,700.733000,8.390,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6795",91512.4496830000,209643.1267000000
"109","976271",174.80,91.740000,883.173000,9.627,GALGENAKKER,,,,,GALGENAKKER,"22","7138",92249.4751880000,209648.9513200000
"110","976509",972.92,0.000000,0.000000,,,,,,Grasland,BOTERHOEK,"14","5070",91520.0526390000,211393.8141900000
"111","975838",340.26,72.990000,416.773000,5.710,GALGENAKKER,,,,,GALGENAKKER,"22","6952",91797.4819460000,209585.6979400000
"112","982539",108.52,91.050000,578.167000,6.350,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8001",93729.1438990000,208349.5969800000
"113","977631",2121.42,398.290000,1276.866000,3.206,ST JANSDREEF,,,,,ST JANSDREEF,"23","7244",92948.1272100000,209528.9740700000
"114","977349",127.29,79.260000,511.532000,6.454,ZANDVLEUGE,,,,,ZANDVLEUGE,"21","7169",93235.2681290000,209509.5120200000
"115","980725",366.48,159.740000,1760.205000,11.019,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8045",94325.1541500000,208066.1577400000
"116","980862",342.62,227.930000,1646.589000,7.224,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7302",92663.6159360000,207956.0452100000
"117","977592",991.47,197.650000,1344.225000,6.801,ST JANSDREEF,,,,,ST JANSDREEF,"23","7429",92922.4984940000,209484.7669400000
"118","985519",1165.47,241.710000,1363.406000,5.641,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7916",94715.6551970000,208860.1514200000
"119","1071514",360.26,96.250000,410.987000,4.270,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7470",92622.6854360000,208536.0197600000
"120","977920",340.05,214.860000,1560.747000,7.264,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7924",94395.5931230000,209002.3346900000
"121","975306",337.81,0.000000,0.000000,,GALGENAKKER,,,Zeelaan - Kunstdal,,GALGENAKKER,"22","6596",91322.6365720000,209737.3329900000
"122","984600",6742.91,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VROMBAUT,"9","7285",95581.4243380000,209221.7296900000
"123","981317",43.13,88.970000,1390.601000,15.630,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","8028",93914.5287870000,208506.9191800000
"124","975665",594.06,143.990000,653.426000,4.538,GALGENAKKER,,,,,GALGENAKKER,"22","6777",91655.7817520000,210008.8826600000
"125","1447944",397.87,135.740000,1180.959000,8.700,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7835",94367.4371020000,209303.8562300000
"126","983146",282.66,112.840000,1235.598000,10.950,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8023",94365.2659760000,207889.2725700000
"127","984120",326.46,99.670000,745.285000,7.478,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7752",95209.8717640000,207865.6154400000
"128","1071758",1507.53,298.720000,1134.427000,3.798,,,,,,OOSTVELDSTRAAT,"2","7291",95855.9183830000,208290.4220800000
"129","981247",59.66,59.660000,578.105000,9.690,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7959",93592.2657750000,208428.8948700000
"130","979714",61.14,64.070000,678.501000,10.590,MOEIE,MOEIE,,,,MOEIE,"16","7853",93259.5425160000,208776.1087700000
"131","985247",206.31,79.550000,649.924000,8.170,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7684",95159.8372890000,209064.9866300000
"132","1071450",228.08,80.400000,738.072000,9.180,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7624",95211.8230060000,208908.1287400000
"133","984139",177.94,87.290000,693.083000,7.940,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8001",94861.0485700000,207908.9578100000
"134","978808",19.50,30.790000,70.817000,2.300,MOEIE,MOEIE,,,,MOEIE,"16","7608",92758.8340270000,208955.8514100000
"135","1071396",107.55,75.640000,458.378000,6.060,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7987",94138.0446870000,208717.9073200000
"136","984393",474.70,141.010000,1566.246000,11.107,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","8029",94618.4227860000,208232.7167200000
"137","974702",94.31,94.310000,738.447000,7.830,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6709",91464.1794350000,209677.0698800000
"138","976793",153.64,145.380000,1370.933000,9.430,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","8033",93873.9520410000,208702.7681900000
"139","976152",19615.23,0.000000,0.000000,,BALGERHOEK,,,,Grasland,BALGERHOEK,"20","6013",90901.9553430000,211047.4929500000
"140","978974",61.42,46.740000,476.281000,10.190,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7971",93692.3181370000,208320.3905600000
"141","980774",181.26,112.560000,824.332000,7.323,MOEIE,MOEIE,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,MOEIE,"16","7753",93497.7762710000,207745.2158400000
"142","975030",2632.48,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,MOERSTRAAT,"15","5153",92412.8731150000,211354.0625200000
"143","979065",332.39,0.000000,0.000000,,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7328",92652.4999250000,208074.6568700000
"144","973990",153.54,0.000000,0.000000,,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7910",93929.3581120000,209243.6072900000
"145","982375",110.36,56.830000,457.482000,8.050,MOEIE,MOEIE,,,,MOEIE,"16","7959",93511.4500710000,208403.4453500000
"146","979404",17461.49,0.000000,0.000000,,,,,,Grasland,VELDEKEN,"6","6070",92838.3271850000,207031.0187700000
"147","986520",11.69,0.000000,0.000000,,,,,,,DE WAAI,"13","5386",95225.3591080000,211831.7449200000
"148","977635",1957.81,421.310000,2984.202000,7.083,ST JANSDREEF,,,,,ST JANSDREEF,"23","7244",93015.9115090000,209504.2175000000
"149","979122",1808.37,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VELDEKEN,"6","7104",93715.4163360000,207375.5664400000
"150","986399",963.40,205.250000,988.568000,4.816,ZANDVLEUGE,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,ZANDVLEUGE,"21","7301",94926.6598610000,209522.0565800000
"151","975201",611.78,0.000000,0.000000,,BALGERHOEK,,,Zeelaan - Kunstdal,,BALGERHOEK,"20","6321",91048.8747800000,210353.3953800000
"152","978604",422.51,23.430000,48.266000,2.060,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7328",92655.2015800000,208021.9622900000
"153","1071650",225.82,85.180000,621.814000,7.300,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7906",93569.5591460000,208251.3203600000
"154","987109",1027.89,0.000000,0.000000,,,,,,Grasland,KRUISKENS,"11","6050",95528.7392110000,210339.9076400000
"155","982477",184.09,91.470000,955.862000,10.450,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7821",93541.3392980000,207784.4040300000
"156","984796",2803.29,0.000000,0.000000,,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7665",95321.2700240000,208115.4628500000
"157","974817",2906.87,918.270000,6804.381000,7.410,,,,Zeelaan - Kunstdal,,,,"6219",90776.5454420000,210201.0192600000
"158","982234",65.69,93.420000,1195.776000,12.800,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","8028",93969.6725500000,208526.2032400000
"159","979355",20047.12,0.000000,0.000000,,GALGENAKKER,,,Bedrijventerrein uitbreiding Nieuwendorpe,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,GALGENAKKER,"22","6166",91243.6722970000,208952.0955800000
"160","976767",21.00,0.000000,0.000000,,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7921",94234.0388590000,209196.0281700000
"161","978417",41.83,61.460000,663.768000,10.800,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7940",94170.1351200000,209139.3276500000
"162","977675",130.39,59.030000,475.192000,8.050,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7781",93802.6943850000,209466.5917900000
"163","986362",413.96,102.750000,894.953000,8.710,ZANDVLEUGE,,,,,ZANDVLEUGE,"21","7281",94379.1314710000,210091.3283900000
"164","978135",339.85,36.770000,107.001000,2.910,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8029",94653.3506240000,208280.8251500000
"165","978936",6369.95,2192.350000,16048.002000,7.320,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI WEST,"1","6937",92366.6779140000,207921.2008500000
"166","1071508",766.29,145.220000,817.141000,5.627,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7705",95133.4663300000,208932.0985800000
"167","982464",741.40,219.140000,2369.805000,10.814,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Tieltsesteenweg 2,,NIJVERHEIDSKAAI,"18","7497",92998.3968970000,208259.9577300000
"168","986934",4828.55,0.000000,0.000000,,,,,,"Granen, zaden en peulvruchten",MOERSTRAAT,"15","4969",93788.1737610000,211308.7023800000
"169","985414",2516.47,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VROMBAUT,"9","7491",95418.1810930000,209093.9938100000
"170","982740",7941.01,3675.030000,21864.387000,5.949,,,,,Grasland,VROMBOUTSTRAAT,"8","6362",95828.2822540000,209655.9631100000
"171","974375",323.19,122.810000,1097.921000,8.940,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7950",93775.0470830000,209125.7544800000
"172","975090",712.56,0.000000,0.000000,,BALGERHOEK,,,,,BALGERHOEK,"20","6284",90995.6304980000,210379.7016200000
"173","983348",316.00,103.730000,726.698000,7.006,LEKESTRAAT   SCHAPERIJ,,,Lekestraat,,LEKESTRAAT   SCHAPERIJ,"24","8033",94727.4968780000,208138.3550500000
"174","1071345",6937.73,1410.710000,8313.854000,5.893,,,,Zeelaan - Kunstdal,,,,"6292",91221.9666610000,209981.0134200000
"175","985376",788.61,210.790000,1218.366000,5.780,GEMEENTEHUIS   KERKESTEE,,,,Voedergewassen,GEMEENTEHUIS   KERKESTEE,"28","7508",95520.6304920000,208273.4441800000
"176","974524",35.37,35.370000,97.621000,2.760,BALGERHOEK,,,,,BALGERHOEK,"20","6111",91221.3114270000,210692.2656400000
"177","980159",185.64,61.960000,631.372000,10.190,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7318",92657.2876520000,208127.8242900000
"178","982942",879.95,1014.480000,7750.627000,7.640,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,Oude Gentweg,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7801",94975.1090900000,207590.7632600000
"179","986742",5942.06,0.000000,0.000000,,,,,,Grasland,MOERSTRAAT,"15","4969",93975.2407500000,211617.1314100000
"180","985820",135.85,96.700000,624.564000,6.459,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7575",94752.4378780000,209405.5223400000
"181","980437",188.14,82.620000,731.385000,8.852,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7318",92657.6616100000,208145.2377600000
"182","984977",995.90,135.460000,877.447000,6.478,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7715",95107.8970640000,208789.2360800000
"183","981765",281.91,61.610000,446.673000,7.250,GALGENAKKER,,,,,GALGENAKKER,"22","6926",91737.9364390000,209875.0102000000
"184","978169",120.37,334.500000,2829.870000,8.460,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8015",94595.6751720000,208304.9592300000
"185","973986",2993.94,0.000000,0.000000,,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7871",94106.7242930000,209371.6757400000
"186","976368",189.45,157.420000,1007.488000,6.400,BALGERHOEK,,,,,BALGERHOEK,"20","6111",91021.0357470000,210434.6314400000
"187","980837",114.02,14.070000,30.673000,2.180,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8023",94307.9435390000,207994.9927100000
"188","979985",18449.57,0.000000,0.000000,,GALGENAKKER,,,Broeken,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,NIJVERHEIDSKAAI WEST,"1","7217",92285.9343170000,208621.8404300000
"189","975261",528.64,186.920000,592.536000,3.170,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6880",91601.9460210000,209525.5175400000
"190","978422",25.27,0.000000,0.000000,,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7940",94178.4260710000,209152.6865600000
"191","977140",288.00,87.230000,853.109000,9.780,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7940",94126.5765680000,209154.0961900000
"192","979325",694.84,177.090000,1066.082000,6.020,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","7273",92269.8827130000,209182.0958900000
"193","979533",25.89,0.000000,0.000000,,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8065",94014.0372160000,208380.8855000000
"194","1071522",1567.14,114.130000,298.571000,2.616,,,,,,VELDEKEN,"6","6216",92065.2577750000,207151.3649500000
"195","1071842",12347.12,0.000000,0.000000,,,,,,Grasland,VROMBAUT,"9","6126",96470.3653900000,209441.1749600000
"196","980879",143.72,77.580000,815.366000,10.510,MOEIE,MOEIE,,,,MOEIE,"16","7795",93133.4613690000,208839.2652100000
"197","979367",2082.32,0.000000,0.000000,,MOEIE,MOEIE,,,,MOEIE,"16","7795",93153.6093740000,208646.5572900000
"198","974920",846.67,158.670000,1249.899000,7.877,BALGERHOEK,,,,,BALGERHOEK,"20","6136",90639.5850980000,210813.6397300000
"199","981303",39.51,64.960000,730.150000,11.240,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8018",93704.0460640000,208458.3719800000
"200","983696",3187.35,0.000000,0.000000,,,,,,Grasland,OOSTVELD,"7","7206",95933.7459840000,208196.6405500000
